Subject Code,Subject Title,Subject Group Code,Component Code,For Every (Week),Start Week,End Week,Day of Week,Start Time,End Time,Venue,Teaching Staff,Remark
AF3S01,SERVICE-LEARNING: FINANCIAL LITERACY FOR LOW-INCOME YOUTH IN HONG KONG,2000,SEM001,1,3,15,Wed,13:30,16:20,Y515,YIM Derek,
AF4106,ADVANCED FINANCIAL ACCOUNTING,2052,SEM001,1,3,15,Mon,18:30,21:20,Y402,YUEN Kam Por,
AF4106,ADVANCED FINANCIAL ACCOUNTING,2052,SEM002,1,3,15,Fri,12:30,15:20,BC303,YUEN Kam Por,
AF4106,ADVANCED FINANCIAL ACCOUNTING,2052,SEM003,1,3,15,Mon,10:30,13:20,Z407,YUEN Kam Por,
AF4228,AUDITING AND ASSURANCE,2001,SEM001,1,3,15,Thu,18:30,21:20,Y412,"BLISS Mark, FAN, Yangyang",See Below
AF4228,AUDITING AND ASSURANCE,2001,SEM002,1,3,15,Tue,15:30,18:20,QR512,"BLISS Mark, FAN, Yangyang",See Below
AF4228,AUDITING AND ASSURANCE,2001,SEM003,1,3,15,,,,N/A,Not Applicable,See Below
AF4317,DERIVATIVE SECURITIES,2003,SEM001,1,3,15,Mon,8:30,11:20,Y412,"ZHAO, Jing V",
AF4317,DERIVATIVE SECURITIES,2003,SEM002,1,3,15,Mon,9:30,12:20,Z507,LI Gang,
AF4317,DERIVATIVE SECURITIES,2003,SEM003,1,3,15,Wed,14:30,17:20,QR611,LI Gang,
AF4320,CORPORATE FINANCE,2103,SEM001,1,3,15,Wed,14:30,17:20,Y412,"KIM, Jungmin",
AF4320,CORPORATE FINANCE,2103,SEM002,1,3,15,Thu,13:30,16:20,N101,"KIM, Jungmin",
AF4320,CORPORATE FINANCE,2103,SEM003,1,3,15,Mon,12:30,15:20,HJ302,"KIM, Jungmin",
AF4320,CORPORATE FINANCE,2103,SEM004,1,3,15,Thu,8:30,11:20,Y520,YU Jun Biao (RS),
AF4322,MANAGEMENT OF FINANCIAL INSTITUTIONS,2003,SEM001,1,3,15,Mon,12:30,15:20,BC303,"JIANG, Liangliang",
AF4322,MANAGEMENT OF FINANCIAL INSTITUTIONS,2003,SEM002,1,3,15,Fri,9:30,12:20,BC202,"JIANG, Liangliang",
AF4323,INTERNATIONAL FINANCE,2003,SEM001,1,3,15,Mon,15:30,18:20,Y502,KANG Byoung,
AF4325,WEALTH MANAGEMENT,2003,SEM001,1,3,15,Tue,14:30,17:20,BC301,CHENG Louis,
AF4331,BUSINESS VALUATION,2103,SEM001,1,3,15,Tue,8:30,11:20,BC202,NG Allen,
AF4614,INTERNATIONAL ECONOMICS,2003,SEM001,1,3,15,Tue,12:30,15:20,M403,YANG Lei,
AF4615,FINANCIAL ECONOMICS,2003,SEM001,1,3,15,Mon,12:30,15:20,R401,"PARK, Gilbert",
AF4912,CAPSTONE PROJECT,2001,POJ001,1,3,15,,,,N/A,YUEN Kam Por,
AF4912,CAPSTONE PROJECT,2002,POJ001,1,3,15,,,,N/A,YUEN Kam Por,
AF4912,CAPSTONE PROJECT,2101,POJ001,1,3,15,,,,N/A,YUEN Kam Por,
AF4912,CAPSTONE PROJECT,2102,POJ001,1,3,15,,,,N/A,YUEN Kam Por,
AF5102,ACCOUNTING THEORY,"2501, 2502",SEM001,1,3,15,Wed,13:30,16:20,V312,"MIAO, Bin",
AF5102,ACCOUNTING THEORY,"2902, 2922",SEM001,1,3,15,Thu,12:30,15:20,Y410,"MIAO, Bin",
AF5102,ACCOUNTING THEORY,2901,SEM001,1,3,15,Sat,14:30,17:20,R1206,"MIAO, Bin",
AF5103,CONTEMPORARY ISSUES IN MANAGERIAL ACCOUNTING,"2501, 2502, 2503",SEM001,1,3,15,Thu,18:30,21:20,R602,LAW Justin,
AF5107,ACCOUNTING FOR ENGINEERS,2002,SEM001,1,3,15,Mon,8:30,11:20,R507,CHENG Sarah,
AF5108,ACCOUNTING FOR MANAGERS,"2001, 2011",SEM001,1,3,15,Thu,18:30,21:20,R1109,"TSANG, HL Albert",
AF5110,THEORY AND PRACTICE OF ACCOUNTING IN CHINA,"2501, 2511",SEM001,1,3,15,Mon,9:30,12:20,Y512,"LEUNG, DR Danson",
AF5110,THEORY AND PRACTICE OF ACCOUNTING IN CHINA,"2082, 2502",SEM001,1,3,15,Tue,9:30,12:20,N103,"HO, Marco SF",
AF5110,THEORY AND PRACTICE OF ACCOUNTING IN CHINA,"2901, 2911",SEM001,1,3,15,Sat,14:30,17:20,R1205,"LEUNG, DR Danson",
AF5114,FINANCIAL STATEMENT ANALYSIS,"2082, 2901",SEM001,1,3,15,Mon,18:30,21:20,V312,"CHOI, HYUNG KYU",
AF5114,FINANCIAL STATEMENT ANALYSIS,2902,SEM001,1,3,11,Mon,14:30,17:20,QR609,"CHOI, HYUNG KYU",
AF5114,FINANCIAL STATEMENT ANALYSIS,2902,SEM001,1,12,13,Mon,14:30,17:20,R506,"CHOI, HYUNG KYU",
AF5114,FINANCIAL STATEMENT ANALYSIS,2902,SEM001,1,14,15,Mon,14:30,17:20,QR609,"CHOI, HYUNG KYU",
AF5115,ACCOUNTING FOR BUSINESS ANALYSIS,2001,SEM001,1,3,15,Wed,18:30,21:20,R1205,LAM Francis,
AF5115,ACCOUNTING FOR BUSINESS ANALYSIS,"2082, 2501",SEM001,1,3,15,Tue,15:30,18:20,R1109,LAM Francis,
AF5123,FINANCIAL ANALYSIS WITH VALUATION AND PROGRAMMING,2001,SEM001,1,3,15,Sat,9:30,12:20,CD301,"TIAN, Feng A",
AF5201,AUDITING FRAMEWORK,"2001, 2901",SEM001,1,3,15,Tue,8:30,11:20,Z206,WONG Rita,
AF5201,AUDITING FRAMEWORK,"2002, 2902",SEM001,1,3,15,Tue,18:30,21:20,R602,WONG Rita,
AF5202,CONTEMPORARY ISSUES IN ATTESTATION AND ASSURANCE SERVICES,2501,SEM001,1,3,15,Fri,18:30,21:20,R1109,BLISS Mark,
AF5203,CONTEMPORARY ISSUES IN ACCOUNTING INFORMATION SYSTEMS,2001,SEM001,1,3,15,Thu,18:30,21:20,BC202,"EDRALIN, Lolita T",
AF5208,TAXATION MANAGEMENT IN HONG KONG AND CHINA,"2501, 2502",SEM001,1,3,15,Mon,18:30,21:20,FJ303,WONG Percy,
AF5208,TAXATION MANAGEMENT IN HONG KONG AND CHINA,"2082, 2514",SEM001,1,3,15,,,,N/A,Not Applicable,
AF5213,CORPORATE TAXATION AND TAX PLANNING,2011,SEM001,1,3,15,Tue,18:30,21:20,V302,WONG Percy,
AF5213,CORPORATE TAXATION AND TAX PLANNING,2011,SEM002,1,3,15,Sat,14:30,17:20,V302,WONG Percy,
AF5222,STRATEGIC TAX MANAGEMENT IN HONG KONG AND CHINA,2901,SEM001,1,3,15,Fri,18:30,21:20,CD302,"KWOK, Betty",
AF5318,FINANCIAL MANAGEMENT,"2000, 2082",SEM001,2,4,8,Sun,11:00,17:20,R1205,WANG Jacqueline,See Below
AF5318,FINANCIAL MANAGEMENT,"2000, 2082",SEM001,3,10,13,Sun,11:00,17:20,R1205,WANG Jacqueline,See Below
AF5321,MERGERS AND ACQUISITIONS,"2201, 2202",SEM001,1,3,15,Fri,8:30,11:20,MN102a,YIM Derek,
AF5321,MERGERS AND ACQUISITIONS,"2001, 2901",SEM001,1,3,15,Thu,18:30,21:20,MN102a,YIM Derek,
AF5322,CORPORATE RISK MANAGEMENT,"2001, 2002, 2003",SEM001,1,3,15,Tue,8:30,11:20,R1206,CHAN Raymond,
AF5323,FIXED INCOME SECURITIES,"2001, 2002, 2082",SEM001,1,3,15,Thu,12:30,15:20,R1205,CHAN Raymond,
AF5324,THEORIES & MODELS IN FINANCE,2501,SEM001,1,3,15,Sat,14:30,17:20,MN102c,"HO, Lin Wen",
AF5325,SEMINAR IN FINANCIAL REPORTING AND CAPITAL MARKETS RESEARCH,"2082, 2501",SEM001,1,3,15,Wed,18:30,21:20,R1109,"NG, Jeffrey",
AF5336,BUSINESS RISK MANAGEMENT,"2011, 2021, 2111",SEM001,1,3,15,Thu,18:30,21:20,QR514,CHAN Raymond,
AF5337,CORPORATE FINANCE AND POLICIES,2011,SEM001,1,3,15,Fri,18:30,21:20,MN102a,"EDRALIN, Lolita T",
AF5337,CORPORATE FINANCE AND POLICIES,2011,SEM002,1,3,15,Sat,14:30,17:20,MN102a,"EDRALIN, Lolita T",
AF5338,SECURITIES REGULATIONS AND PRACTICE,2011,SEM001,1,3,15,Mon,18:30,21:20,Y508,"HUANG, Rain H",
AF5338,SECURITIES REGULATIONS AND PRACTICE,2011,SEM002,1,3,15,Sat,14:30,17:20,R506,"HUANG, Rain H",
AF5343,QUANTITATIVE METHODS FOR FINANCE,2001,SEM001,1,3,15,Mon,18:30,21:20,R1205,"WONG, Duncan",
AF5346,ENTREPRENEURIAL FINANCE,"2002, 2082",SEM001,1,3,15,Fri,12:30,15:20,N102,"POON, Jack SC",
AF5347,FINANCIAL ANALYSIS AND VALUATION,2002,SEM001,1,3,15,Mon,15:30,18:20,Y512,NG Allen,
AF5347,FINANCIAL ANALYSIS AND VALUATION,2002,SEM002,1,3,15,Thu,8:30,11:20,HJ304,NG Allen,
AF5351,DERIVATIVES SECURITIES,"2001, 2002",SEM001,1,3,15,Mon,8:30,11:20,R1206,CHENG Arnold,
AF5352,PERSONAL FINANCIAL PLANNING,2001,SEM001,1,3,15,Tue,18:30,21:20,R903,CHENG Louis,
AF5353,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,2002,SEM001,1,3,15,Wed,12:30,15:20,R1109,"CHOI, HYUNG KYU",
AF5353,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,"2001, 2011",SEM001,1,3,15,Tue,18:30,21:20,QR512,"CHOI, HYUNG KYU",
AF5355,FINANCE AND STRATEGY,"2002, 2082",SEM001,1,3,15,Wed,8:30,11:20,GH201,LAW Justin,
AF5355,FINANCE AND STRATEGY,"2002, 2082",SEM002,1,3,15,Tue,15:30,18:20,Y512,CHAN Raymond,
AF5355,FINANCE AND STRATEGY,2003,SEM001,1,3,15,Wed,18:30,21:20,R602,LAW Justin,
AF5355,FINANCE AND STRATEGY,2004,SEM001,1,3,15,Wed,18:30,21:20,V312,CHAN Raymond,
AF5358,INTERNATIONAL BANKING,2001,SEM001,1,3,15,Mon,12:30,15:20,R1206,"CHEN, Jason IM",
AF5362,INTERNATIONAL FINANCIAL MANAGEMENT,2002,SEM001,1,3,15,Wed,8:30,11:20,R1108,CHUE Timothy,
AF5362,INTERNATIONAL FINANCIAL MANAGEMENT,2002,SEM002,1,3,15,Tue,15:30,18:20,R1108,CHUE Timothy,
AF5362,INTERNATIONAL FINANCIAL MANAGEMENT,2003,SEM001,1,3,15,Mon,18:30,21:20,R602,CHUE Timothy,
AF5362,INTERNATIONAL FINANCIAL MANAGEMENT,"2004, 2014",SEM001,1,3,15,Fri,18:30,21:20,R1206,WONG Anson,
AF5364,QUANTITATIVE METHODS FOR ACCOUNTING AND FINANCE,2001,SEM001,1,3,15,Wed,18:30,21:20,CD301,"WONG, Duncan",
AF5366,APPLICATIONS OF COMPUTING AND TECHNOLOGY IN ACCOUNTING AND FINANCE II,2001,SEM001,1,3,15,Fri,18:30,21:20,CD301,"ZHAO, Jing V",
AF5506,LEGAL ASPECTS OF E-COMMERCE,2001,SEM001,1,3,15,Mon,18:30,21:20,R502,"WANG, Angelia",
AF5508,CORPORATE GOVERNANCE,"2082, 2901",SEM001,1,3,15,Fri,12:30,15:20,Y512,"SUM, Anna1, SZETO, Wingfu",
AF5508,CORPORATE GOVERNANCE,"2082, 2901",SEM002,1,3,15,Tue,18:30,21:20,Y409,"SUM, Anna1, SZETO, Wingfu",
AF5510,CORPORATE GOVERNANCE,"2082, 2501",SEM001,1,3,15,Wed,8:30,11:20,R1109,"CHO, CK",
AF5618,GLOBAL ECONOMIC ENVIRONMENT FOR MANAGEMENT,2001,SEM001,1,3,15,Tue,18:30,21:20,R1109,CHUI Andy,
AF5627,MANAGERIAL ECONOMICS WITH AN APPLICATION TO CHINA BUSINESS,"2082, 2502",SEM001,1,3,15,Mon,15:30,18:20,R1206,XU Xinpeng,
AF5628,FOREIGN TRADE AND INVESTMENT IN CHINA,"2001, 2081",SEM001,1,3,15,Fri,12:30,15:20,R1109,YANG Lei,
AF5633,ECONOMICS OF WORLD ENERGY MARKETS,2002,SEM001,1,3,15,Tue,8:30,11:20,QR512,"BROADSTOCK, David",
AF5634,ECONOMICS OF SUSTAINABILITY,2002,SEM001,1,3,15,Mon,13:30,16:20,QR513,"ZHANG, Peng",
AF5902,FINANCIAL REPORTING ENVIRONMENT,2901,SEM001,1,3,15,Tue,12:30,15:20,R1108,"CHAN Stephen, CHING Vincent",
AF5902,FINANCIAL REPORTING ENVIRONMENT,2902,SEM001,1,3,15,Wed,18:30,21:20,R1108,"CHAN Stephen, CHING Vincent",
AF5904,RESEARCH PROJECT IN CHINA BUSINESS STUDIES,2501,POJ001,1,3,15,,,,N/A,Not Applicable,
AF5910,AC DISSERTATION,2501,DIS001,1,3,15,,,,N/A,Not Applicable,
AF5931,RESEARCH PROJECT,2011,POJ001,1,3,15,,,,N/A,Not Applicable,
AF5932,PROJECT,2201,POJ001,1,3,15,,,,N/A,Not Applicable,
AF5932,PROJECT,2202,POJ001,1,3,15,,,,N/A,Not Applicable,
AF5933,PROJECT,2002,POJ001,1,3,15,,,,N/A,Not Applicable,
AF5933,PROJECT,2201,POJ001,1,3,15,,,,N/A,Not Applicable,
AF5935,ENERGY AND ENVIRONMENT PROJECT,2001,POJ001,1,3,15,,,,N/A,Not Applicable,
AF5938,PROFESSIONAL WORK-INTEGRATED LEARNING EXPERIENCE,2001,POJ001,1,3,15,,,,N/A,Not Applicable,
AF5939,INDEPENDENT PROJECTS,2001,POJ001,1,3,15,,,,N/A,Not Applicable,See Below
AF6005,MICROECONOMIC FOUNDATIONS OF FINANCIAL ECONOMICS,"2001, 2002, 2444, 2888",SEM001,1,3,15,Mon,18:30,21:20,R1106,"PARK, Gilbert",See Below
AF6105,CAPITAL MARKET RESEARCH IN ACCOUNTING,"2001, 2002, 2444, 2888",SEM001,1,3,15,Wed,14:30,17:20,R1205,"NG, Jeffrey",See Below
AF6208,ECONOMETRICS METHODS,"2001, 2701",SEM001,3,11,13,Sat,9:30,12:20,R1106,WEI Steven,
AF6208,ECONOMETRICS METHODS,"2001, 2701",SEM001,3,11,13,Sat,14:00,16:50,R1106,WEI Steven,
AF6208,ECONOMETRICS METHODS,"2001, 2701",SEM001,1,13,13,Sun,9:30,12:20,R1106,WEI Steven,
AF6208,ECONOMETRICS METHODS,"2001, 2701",SEM001,1,13,13,Sun,14:00,16:50,R1106,WEI Steven,
AF6208,ECONOMETRICS METHODS,"2001, 2701",SEM001,1,15,15,Sat,9:30,12:20,R1106,WEI Steven,
AF6208,ECONOMETRICS METHODS,"2001, 2701",SEM001,1,15,15,Sat,14:00,16:50,R1106,WEI Steven,
AF6305,ASSET PRICING AND INVESTMENT RESEARCH,"2001, 2011, 2444, 2888",SEM001,1,3,15,Thu,18:30,21:20,R1106,"WEI, John",See Below
AF6601,ADVANCED TOPICS IN ECONOMICS FOR MANAGERS,"2001, 2701",SEM001,4,4,8,Sun,9:30,12:20,R1106,XU Xinpeng,
AF6601,ADVANCED TOPICS IN ECONOMICS FOR MANAGERS,"2001, 2701",SEM001,4,4,8,Sat,9:30,12:20,R1106,XU Xinpeng,
AF6601,ADVANCED TOPICS IN ECONOMICS FOR MANAGERS,"2001, 2701",SEM001,4,4,8,Sat,14:00,16:50,R1106,XU Xinpeng,
AF6601,ADVANCED TOPICS IN ECONOMICS FOR MANAGERS,"2001, 2701",SEM001,4,4,8,Sun,14:00,16:50,R1106,XU Xinpeng,
AF6601,ADVANCED TOPICS IN ECONOMICS FOR MANAGERS,"2001, 2701",SEM001,1,10,10,Sun,9:30,12:20,R1106,XU Xinpeng,
AF6601,ADVANCED TOPICS IN ECONOMICS FOR MANAGERS,"2001, 2701",SEM001,1,10,10,Sun,14:00,16:50,R1106,XU Xinpeng,
AF6601,ADVANCED TOPICS IN ECONOMICS FOR MANAGERS,2777,SEM001,1,3,15,,,,N/A,XU Xinpeng,
AF6608,UNIVERSITY TEACHING / RESEARCH PRACTICUM,"2001, 2888",POJ001,1,3,15,,,,N/A,Not Applicable,See Below
AF6611,RESEARCH SEMINARS IN ACCOUNTING AND FINANCE I,"2881, 2888",POJ001,1,3,15,,,,N/A,Not Applicable,See Below
AF6612,RESEARCH SEMINARS IN ACCOUNTING AND FINANCE II,"2881, 2888",POJ001,1,3,15,,,,N/A,Not Applicable,See Below
AF6613,RESEARCH SEMINARS IN ACCOUNTING AND FINANCE III,"2881, 2888",POJ001,1,3,15,,,,N/A,Not Applicable,See Below
AF6614,RESEARCH SEMINARS IN ACCOUNTING AND FINANCE IV,"2881, 2888",POJ001,1,3,15,,,,N/A,Not Applicable,See Below
AF6930,DBA THESIS I,2001,POJ001,1,3,15,,,,N/A,Not Applicable,
AF6931,DBA THESIS II,2001,POJ001,1,3,15,,,,N/A,Not Applicable,
AF6932,INDEPENDENT STUDIES IN BUSINESS,2001,POJ001,1,3,15,,,,N/A,Not Applicable,See Below
HTM1A01,LEISURE AND SOCIETY,201,LEC001,1,3,15,Mon,11:30,13:20,TU107,Ada FONG,
HTM1A01,LEISURE AND SOCIETY,201,SEM001,1,3,15,Tue,14:30,15:20,R406,Ada FONG,
HTM1A01,LEISURE AND SOCIETY,201,SEM002,1,3,15,Tue,13:30,14:20,R406,Ada FONG,
HTM1A01,LEISURE AND SOCIETY,201,SEM003,1,3,15,Tue,15:30,16:20,R406,Ada FONG,
HTM1A01,LEISURE AND SOCIETY,201,SEM004,1,3,15,Tue,12:30,13:20,R406,Ada FONG,
HTM1C06,THE EVOLUTION OF WORLD CUISINE,201,LEC001,1,3,9,Thu,8:30,11:20,GH201,"CHAN, Dave CF",
HTM1C06,THE EVOLUTION OF WORLD CUISINE,201,LEC001,1,10,15,Thu,15:30,18:20,THB207,"CHAN, Dave CF",
HTM1C07,THE HISTORY AND CULTURE OF THE WINE INDUSTRY,201,LEC001,1,3,15,Mon,10:30,13:20,THB218,"HO, Anny WS",
HTM1C07,THE HISTORY AND CULTURE OF THE WINE INDUSTRY,201,LEC002,1,3,15,Wed,10:30,13:20,THB218,"HO, Anny WS",
HTM1E02,THE WORLD AND RESPONSIBLE CONSUMERS AND TRAVELLERS,201,LEC001,1,3,15,Wed,18:30,21:20,BC203,Ada FONG,
HTM2126,INTRODUCTION TO FOOD SERVICE OPERATIONS,253,LEC001,1,3,15,Mon,13:30,15:20,FJ304,"AOUAD Elias Maroun, MUN, Sung",
HTM2126,INTRODUCTION TO FOOD SERVICE OPERATIONS,253,SEM001,1,3,15,Fri,11:30,12:20,R1106,AOUAD Elias Maroun,
HTM2126,INTRODUCTION TO FOOD SERVICE OPERATIONS,253,SEM002,1,3,15,Wed,11:30,12:20,R603,AOUAD Elias Maroun,
HTM2305,DELIVERING SERVICE QUALITY,"204, 206, 242",LEC001,1,3,15,Tue,16:30,18:20,TH303,"CHAN, Janelle",
HTM2305,DELIVERING SERVICE QUALITY,"204, 206, 242",LEC002,1,3,15,Mon,13:30,15:20,TH303,"CHAN, Janelle",
HTM2305,DELIVERING SERVICE QUALITY,"204, 206, 242",SEM001,1,3,15,Mon,15:30,16:20,THB111,"CHAN, Janelle",
HTM2305,DELIVERING SERVICE QUALITY,"204, 206, 242",SEM002,1,3,15,Mon,10:30,11:20,V304,"CHAN, Janelle",
HTM2305,DELIVERING SERVICE QUALITY,"204, 206, 242",SEM003,1,3,15,Tue,8:30,9:20,THB111,"CHAN, Janelle",
HTM2305,DELIVERING SERVICE QUALITY,"204, 206, 242",SEM004,1,3,15,Thu,11:30,12:20,THB111,"CHAN, Janelle",
HTM2305,DELIVERING SERVICE QUALITY,"204, 206, 242",SEM005,1,3,15,Thu,12:30,13:20,THB111,"CHAN, Janelle",
HTM2305,DELIVERING SERVICE QUALITY,"204, 206, 242",SEM006,1,3,15,Tue,14:30,15:20,THB111,"CHAN, Janelle",
HTM2323,"MANAGING ORGANIZATIONS IN HOSPITALITY, TOURISM AND EVENTS","204, 242",LEC001,1,3,15,Mon,8:30,10:20,TH303,Clare Fung,
HTM2323,"MANAGING ORGANIZATIONS IN HOSPITALITY, TOURISM AND EVENTS","204, 242",LEC002,1,3,15,Fri,13:30,15:20,TH303,Clare Fung,
HTM2323,"MANAGING ORGANIZATIONS IN HOSPITALITY, TOURISM AND EVENTS","204, 242",SEM001,1,3,15,Wed,9:30,10:20,THB111,Clare Fung,
HTM2323,"MANAGING ORGANIZATIONS IN HOSPITALITY, TOURISM AND EVENTS","204, 242",SEM002,1,3,15,Mon,11:30,12:20,THB111,Clare Fung,
HTM2323,"MANAGING ORGANIZATIONS IN HOSPITALITY, TOURISM AND EVENTS","204, 242",SEM003,1,3,15,Mon,10:30,11:20,THB111,Clare Fung,
HTM2323,"MANAGING ORGANIZATIONS IN HOSPITALITY, TOURISM AND EVENTS","204, 242",SEM004,1,3,15,Wed,11:30,12:20,THB111,Clare Fung,
HTM2323,"MANAGING ORGANIZATIONS IN HOSPITALITY, TOURISM AND EVENTS","204, 242",SEM005,1,3,15,Tue,11:30,12:20,THB114,Clare Fung,
HTM2323,"MANAGING ORGANIZATIONS IN HOSPITALITY, TOURISM AND EVENTS","204, 242",SEM006,1,3,15,Fri,16:30,17:20,TH307,Clare Fung,
HTM2S01,ECOTOURISM IN RURAL AND DEVELOPING REGIONS,201,LEC001,1,3,15,Tue,8:30,11:20,R406,"CHAN, Dave CF, Tiffany CHENG",
HTM3201,CONSUMER BEHAVIOUR IN HOSPITALITY AND TOURISM,242,LEC001,1,3,15,Wed,9:30,11:20,HJ305,"CHAN, Chris KK, Goopio Joselyn",
HTM3201,CONSUMER BEHAVIOUR IN HOSPITALITY AND TOURISM,242,LEC002,1,3,15,Mon,8:30,10:20,HJ305,"CHAN, Chris KK, Goopio Joselyn",
HTM3201,CONSUMER BEHAVIOUR IN HOSPITALITY AND TOURISM,242,SEM001,1,3,15,Tue,16:30,17:20,THB111,"CHAN, Chris KK",
HTM3201,CONSUMER BEHAVIOUR IN HOSPITALITY AND TOURISM,242,SEM002,1,3,15,Mon,13:30,14:20,THB111,"CHAN, Chris KK",
HTM3201,CONSUMER BEHAVIOUR IN HOSPITALITY AND TOURISM,242,SEM003,1,3,15,Thu,15:30,16:20,THB111,Goopio Joselyn,
HTM3201,CONSUMER BEHAVIOUR IN HOSPITALITY AND TOURISM,242,SEM004,1,3,15,Thu,16:30,17:20,TH307,Goopio Joselyn,
HTM3201,CONSUMER BEHAVIOUR IN HOSPITALITY AND TOURISM,242,SEM005,1,3,15,Tue,16:30,17:20,TH307,Goopio Joselyn,
HTM3201,CONSUMER BEHAVIOUR IN HOSPITALITY AND TOURISM,242,SEM006,1,3,15,Thu,13:30,14:20,TH307,Goopio Joselyn,
HTM3201,CONSUMER BEHAVIOUR IN HOSPITALITY AND TOURISM,242,SEM007,1,3,15,Tue,15:30,16:20,THB111,Goopio Joselyn,
HTM3202,FINANCIAL MANAGEMENT IN HOSPITALITY AND TOURISM,"204, 242",LEC001,1,3,15,Wed,10:30,12:20,TH303,Tiffany CHENG,
HTM3202,FINANCIAL MANAGEMENT IN HOSPITALITY AND TOURISM,"204, 242",SEM001,1,3,15,Mon,17:30,18:20,TH302,Tiffany CHENG,
HTM3202,FINANCIAL MANAGEMENT IN HOSPITALITY AND TOURISM,"204, 242",SEM002,1,3,15,Wed,14:30,15:20,TH302,Tiffany CHENG,
HTM3202,FINANCIAL MANAGEMENT IN HOSPITALITY AND TOURISM,"204, 242",SEM003,1,3,15,Tue,17:30,18:20,TH302,Tiffany CHENG,
HTM3203,MANAGERIAL CONCEPTS IN FOOD AND BEVERAGE OPERATIONS,"204, 242",LAB001,1,3,9,Mon,8:30,14:20,THB217,"NABBS, Simone",
HTM3203,MANAGERIAL CONCEPTS IN FOOD AND BEVERAGE OPERATIONS,"204, 242",LAB001,1,10,15,Mon,8:30,14:20,THB219,Raymond Kwong,
HTM3203,MANAGERIAL CONCEPTS IN FOOD AND BEVERAGE OPERATIONS,"204, 242",LAB002,1,3,9,Tue,8:30,14:20,THB217,"NABBS, Simone",
HTM3203,MANAGERIAL CONCEPTS IN FOOD AND BEVERAGE OPERATIONS,"204, 242",LAB002,1,10,15,Tue,8:30,14:20,THB219,Raymond Kwong,
HTM3203,MANAGERIAL CONCEPTS IN FOOD AND BEVERAGE OPERATIONS,206,LAB001,1,3,9,Mon,8:30,14:20,THB217,"NABBS, Simone",
HTM3203,MANAGERIAL CONCEPTS IN FOOD AND BEVERAGE OPERATIONS,206,LAB001,1,10,15,Mon,8:30,14:20,THB219,Raymond Kwong,
HTM3203,MANAGERIAL CONCEPTS IN FOOD AND BEVERAGE OPERATIONS,206,LAB002,1,3,9,Tue,8:30,14:20,THB217,"NABBS, Simone",
HTM3203,MANAGERIAL CONCEPTS IN FOOD AND BEVERAGE OPERATIONS,206,LAB002,1,10,15,Tue,8:30,14:20,THB219,Raymond Kwong,
HTM3204,TECHNOLOGY STRATEGY IN HOSPITALITY AND TOURISM,242,LEC001,1,3,15,Fri,10:30,12:20,FJ301,"LEUNG, Daniel YC",
HTM3204,TECHNOLOGY STRATEGY IN HOSPITALITY AND TOURISM,242,LEC002,1,3,15,Fri,15:30,17:20,HJ305,"LEUNG, Daniel YC",
HTM3204,TECHNOLOGY STRATEGY IN HOSPITALITY AND TOURISM,242,SEM001,1,3,15,Tue,14:30,15:20,TH302,WU Ying,
HTM3204,TECHNOLOGY STRATEGY IN HOSPITALITY AND TOURISM,242,SEM002,1,3,15,Tue,9:30,10:20,TH302,NASIRI Hakimeh,
HTM3204,TECHNOLOGY STRATEGY IN HOSPITALITY AND TOURISM,242,SEM003,1,3,15,Thu,16:30,17:20,TH302,WU Ying,
HTM3204,TECHNOLOGY STRATEGY IN HOSPITALITY AND TOURISM,242,SEM004,1,3,15,Thu,13:30,14:20,TH302,NASIRI Hakimeh,
HTM3204,TECHNOLOGY STRATEGY IN HOSPITALITY AND TOURISM,242,SEM005,1,3,15,Mon,14:30,15:20,TH302,WANG Qiulin,
HTM3204,TECHNOLOGY STRATEGY IN HOSPITALITY AND TOURISM,242,SEM006,1,3,15,Fri,16:30,17:20,TH302,WU Ying,
HTM3204,TECHNOLOGY STRATEGY IN HOSPITALITY AND TOURISM,242,SEM007,1,3,15,Thu,10:30,11:20,TH302,NASIRI Hakimeh,
HTM3205,ANALYSING AND INTERPRETING RESEARCH,"204, 242",LEC001,1,3,15,Thu,13:30,15:20,TH303,"QIN Qun, Sabrina HUANG",
HTM3205,ANALYSING AND INTERPRETING RESEARCH,"204, 242",SEM001,1,3,15,Mon,11:30,12:20,TH302,QIN Qun,
HTM3205,ANALYSING AND INTERPRETING RESEARCH,"204, 242",SEM002,1,3,15,Wed,12:30,13:20,TH302,QIN Qun,
HTM3205,ANALYSING AND INTERPRETING RESEARCH,"204, 242",SEM003,1,3,15,Mon,12:30,13:20,TH302,QIN Qun,
HTM3206,MANAGING HUMAN RESOURCES IN HOSPITALITY AND TOURISM,"204, 242",LEC001,1,3,15,Thu,10:30,12:20,TH303,"GAMOR Emmanuel, WANG, Maxime",
HTM3206,MANAGING HUMAN RESOURCES IN HOSPITALITY AND TOURISM,"204, 242",LEC001,1,3,15,,,,N/A,WAVEI Ernest Balutie,
HTM3206,MANAGING HUMAN RESOURCES IN HOSPITALITY AND TOURISM,"204, 242",SEM001,1,3,15,Tue,17:30,18:20,TH307,GAMOR Emmanuel,
