Subject Code,Subject Title,Subject Group Code,Component Code,For Every (Week),Start Week,End Week,Day of Week,Start Time,End Time,Venue,Teaching Staff,Remark
AF3507,COMPANY LAW,1003,SEM001,1,1,13,Mon,15:30,17:20,R507,"WANG, Angelia",
AF3507,COMPANY LAW,1003,SEM002,1,1,13,Mon,8:30,10:20,R508,SABAPATHY Sandy,
AF3507,COMPANY LAW,1003,SEM003,1,1,13,Mon,15:30,17:20,R502,SABAPATHY Sandy,
AF3601,MANAGERIAL ECONOMICS,1003,SEM001,1,1,13,Tue,15:30,18:20,R406,GHOSH Sudeep,
AF3622,ANALYSIS OF ECONOMIC DATA,1003,SEM001,1,1,13,Tue,15:30,18:20,R407,"LIU, Yun Lyndon",
AF3625,ENGINEERING ECONOMICS,1002,LEC001,1,1,13,Fri,16:30,18:20,V322,SHIU Alice,
AF3625,ENGINEERING ECONOMICS,1002,TUT001,1,1,13,Mon,17:30,18:20,HJ210,WONG Tina,
AF3625,ENGINEERING ECONOMICS,1002,TUT002,1,1,13,,,,N/A,Not Applicable,
AF3625,ENGINEERING ECONOMICS,1002,TUT003,1,1,13,Tue,16:30,17:20,DE307,WONG Tina,
AF3625,ENGINEERING ECONOMICS,1002,TUT004,1,1,13,Tue,12:30,13:20,BC304,WONG Tina,
AF3625,ENGINEERING ECONOMICS,1002,TUT005,1,1,13,Mon,11:30,12:20,BC305,WONG Tina,
AF3625,ENGINEERING ECONOMICS,1002,TUT006,1,1,13,Thu,10:30,11:20,EF312,WONG Tina,
AF3625,ENGINEERING ECONOMICS,1002,TUT007,1,1,13,Mon,12:30,13:20,DE402,WONG Tina,
AF3625,ENGINEERING ECONOMICS,1002,TUT008,1,1,13,Mon,15:30,16:20,CF303,WONG Tina,
AF3625,ENGINEERING ECONOMICS,1002,TUT009,1,1,13,Tue,14:30,15:20,R402,WONG Tina,
AF3625,ENGINEERING ECONOMICS,1002,TUT010,1,1,13,Fri,11:30,12:20,DE402,WONG Tina,
AF3625,ENGINEERING ECONOMICS,1003,SEM001,1,1,13,Fri,18:30,21:20,Y412,WONG Tina,
AF4106,ADVANCED FINANCIAL ACCOUNTING,1013,SEM001,1,1,13,Fri,12:30,15:20,Y502,YUEN Kam Por,
AF4106,ADVANCED FINANCIAL ACCOUNTING,1013,SEM002,1,1,13,Thu,10:30,13:20,Y412,YUEN Kam Por,
AF4106,ADVANCED FINANCIAL ACCOUNTING,1013,SEM003,1,1,13,Wed,12:30,15:20,Y403,YUEN Kam Por,
AF4106,ADVANCED FINANCIAL ACCOUNTING,1013,SEM004,1,1,13,Mon,8:30,11:20,Y516,LAM Francis,
AF4106,ADVANCED FINANCIAL ACCOUNTING,1013,SEM005,1,1,13,Mon,18:30,21:20,Y412,YUEN Kam Por,
AF4228,AUDITING AND ASSURANCE,1013,SEM001,1,1,13,Fri,13:30,16:20,DE308,WONG Rita,
AF4228,AUDITING AND ASSURANCE,1013,SEM002,1,1,13,Wed,11:30,14:20,MN102c,WONG Rita,
AF4228,AUDITING AND ASSURANCE,1013,SEM003,1,1,13,Tue,13:30,16:20,DE307,WONG Rita,
AF4228,AUDITING AND ASSURANCE,1013,SEM004,1,1,13,Wed,15:30,18:20,MN102c,WONG Rita,
AF4228,AUDITING AND ASSURANCE,1013,SEM005,1,1,13,Tue,18:30,21:20,P306,WONG Rita,
AF4228,AUDITING AND ASSURANCE,1013,SEM006,1,1,1,,,,N/A,Not Applicable,
AF4317,DERIVATIVE SECURITIES,1003,SEM001,1,1,13,Wed,15:30,18:20,Y516,CHAN Raymond,
AF4317,DERIVATIVE SECURITIES,1003,SEM002,1,1,13,Thu,8:30,11:20,P306,CHENG Arnold,
AF4317,DERIVATIVE SECURITIES,1003,SEM003,1,1,13,Thu,14:30,17:20,Z406,CHAN Raymond,
AF4320,CORPORATE FINANCE,1013,SEM001,1,1,13,Fri,14:30,17:20,Z406,"XIE, jing",
AF4320,CORPORATE FINANCE,1013,SEM002,1,1,13,Wed,9:30,12:20,Z206,"XIE, jing",
AF4320,CORPORATE FINANCE,1013,SEM003,1,1,13,Fri,8:30,11:20,Y412,"XIE, jing",
AF4320,CORPORATE FINANCE,1013,SEM004,1,1,13,Wed,8:30,11:20,Y516,"DU, Qianqian",
AF4320,CORPORATE FINANCE,1013,SEM005,1,1,13,Mon,13:30,16:20,Y412,"DU, Qianqian",
AF4322,MANAGEMENT OF FINANCIAL INSTITUTIONS,1013,SEM001,1,1,13,Wed,15:30,18:20,Y403,CHENG Arnold,
AF4322,MANAGEMENT OF FINANCIAL INSTITUTIONS,1013,SEM002,1,1,13,Tue,12:30,15:20,Y516,CHENG Arnold,
AF4323,INTERNATIONAL FINANCE,1003,SEM001,1,1,13,Mon,8:30,11:20,P306,KANG Byoung,
AF4323,INTERNATIONAL FINANCE,1003,SEM002,1,1,13,Thu,15:30,18:20,DE306,KANG Byoung,
AF4324,FINANCIAL PLANNING,1003,SEM001,1,1,13,Wed,12:30,15:20,DE309,FUNG Lawrence,
AF4324,FINANCIAL PLANNING,1003,SEM002,1,1,13,Thu,12:30,15:20,R502,FUNG Lawrence,
AF4331,BUSINESS VALUATION,1003,SEM001,1,1,13,Thu,12:30,15:20,P306,NG Allen,
AF4331,BUSINESS VALUATION,1003,SEM002,1,1,13,Thu,8:30,11:20,Y516,NG Allen,
AF4331,BUSINESS VALUATION,1003,SEM003,1,1,13,Mon,15:30,18:20,Y516,NG Allen,
AF4331,BUSINESS VALUATION,1003,SEM004,1,1,13,Fri,9:30,12:20,DE306,NG Allen,
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1003,LEC001,1,1,13,Thu,16:30,18:20,V322,CHING Vincent,
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1003,TUT001,1,1,13,Fri,11:30,12:20,BC304,CHING Vincent,
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1003,TUT002,1,1,13,Thu,15:30,16:20,CF302,CHING Vincent,
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1003,TUT003,1,1,13,Wed,11:30,12:20,EF312,"HO, Marco SF",
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1003,TUT004,1,1,13,Tue,16:30,17:20,BC305,"HO, Marco SF",
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1003,TUT005,1,1,13,Thu,15:30,16:20,Z208,"EDRALIN, Lolita T",
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1003,TUT006,1,1,13,Fri,9:30,10:20,R903,CHING Vincent,
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1003,TUT007,1,1,13,Mon,12:30,13:20,Y416,"CHAN, Lai Sin",
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1003,TUT008,1,1,13,Mon,17:30,18:20,DE403,CHING Vincent,
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1003,TUT009,1,1,13,Tue,10:30,11:20,V321,"HO, Marco SF",
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1033,LEC001,1,1,13,Tue,15:30,17:20,TU201,CHING Vincent,
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1033,TUT001,1,1,13,Fri,17:30,18:20,HJ209,"CHAN, Lai Sin",
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1033,TUT002,1,1,13,Mon,11:30,12:20,DE304,CHING Vincent,
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1033,TUT003,1,1,13,Mon,12:30,13:20,DE304,CHING Vincent,
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1033,TUT004,1,1,13,Fri,11:30,12:20,DE302,"EDRALIN, Lolita T",
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1033,TUT005,1,1,13,Mon,11:30,12:20,Y407,"CHAN, Lai Sin",
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1033,TUT006,1,1,13,Wed,11:30,12:20,BC304,"EDRALIN, Lolita T",
AF4513,CORPORATE SOCIAL RESPONSIBILITY,1033,TUT007,1,1,13,,,,N/A,Not Applicable,
AF4606,ECONOMIC DEVELOPMENT OF ASIA-PACIFIC COUNTRIES,1003,SEM001,1,1,13,Thu,13:30,16:20,R406,XU Xinpeng,
AF4912,CAPSTONE PROJECT,1001,POJ001,1,1,6,Tue,12:30,15:20,Z209,"CHENG Louis, NG, Jeffrey, YUEN Kam Por",
AF4912,CAPSTONE PROJECT,1002,POJ001,1,1,6,Tue,12:30,15:20,Z209,"BROADSTOCK, David, CHENG Louis, YUEN Kam Por",
AF5102,ACCOUNTING THEORY,1901,SEM001,1,1,13,Thu,18:30,21:20,Y507,"HU, Gang",
AF5104,INTERNATIONAL ACCOUNTING,"1501, 1511",SEM001,1,1,13,Wed,18:30,21:20,P304,"LEUNG, DR Danson",
AF5107,ACCOUNTING FOR ENGINEERS,1004,SEM001,1,1,13,Tue,18:30,21:20,QR610,CHENG Sarah,
AF5108,ACCOUNTING FOR MANAGERS,1501,SEM001,1,1,13,Thu,18:30,21:20,R1206,"YANG, Shuo",
AF5108,ACCOUNTING FOR MANAGERS,"1082, 1502",SEM001,1,1,13,Tue,15:30,18:20,R1108,"YANG, Shuo",
AF5108,ACCOUNTING FOR MANAGERS,"1082, 1502",SEM002,1,1,13,Mon,9:30,12:20,R1108,"YANG, Shuo",
AF5108,ACCOUNTING FOR MANAGERS,1000,SEM001,2,1,11,Sun,11:00,17:20,R1109,LAW Justin,See Below
AF5109,ACCOUNTING FOR MANAGERS,1772,SEM001,1,1,13,,,,N/A,BAO Ben Hsien,See Below
AF5111,ACCOUNTING FOR CORPORATIONS,1901,SEM001,1,1,13,Fri,12:30,15:20,R501,LAM Francis,
AF5111,ACCOUNTING FOR CORPORATIONS,1902,SEM001,1,1,13,Sat,14:30,17:20,W208,LAM Francis,
AF5112,MANAGEMENT ACCOUNTING,"1001, 1901",SEM001,1,1,13,Wed,8:30,11:20,R602,HUANG Yuan,
AF5112,MANAGEMENT ACCOUNTING,"1002, 1902",SEM001,1,1,13,Wed,18:30,21:20,DE308,HUANG Yuan,
AF5113,ACCOUNTING FOR STRATEGIC MANAGEMENT,"1082, 1901",SEM001,1,1,13,Mon,15:30,18:20,Y410,LI David,
AF5113,ACCOUNTING FOR STRATEGIC MANAGEMENT,1902,SEM001,1,1,13,Fri,18:30,21:20,DE308,LI David,
AF5115,ACCOUNTING FOR BUSINESS ANALYSIS,1001,SEM001,1,1,13,Wed,15:30,18:20,V312,"FANG, Robert J",
AF5115,ACCOUNTING FOR BUSINESS ANALYSIS,"1002, 1082",SEM001,1,1,13,Thu,8:30,11:20,Y512,"FANG, Robert J",
AF5115,ACCOUNTING FOR BUSINESS ANALYSIS,1003,SEM001,1,1,13,Thu,14:30,17:20,Y305,"FANG, Robert J",
AF5115,ACCOUNTING FOR BUSINESS ANALYSIS,1004,SEM001,1,1,13,Fri,18:30,21:20,R1109,"TIAN, Feng A",
AF5122,BUSINESS ANALYTICS IN ACCOUNTING AND FINANCE,"1001, 1021",SEM001,1,1,13,Sat,14:30,17:20,CD303,"ZHAO, Jingran",
AF5141,CORPORATE FINANCIAL ACCOUNTING,1011,SEM001,1,1,13,Thu,18:30,21:20,R501,LAM Francis,
AF5141,CORPORATE FINANCIAL ACCOUNTING,1011,SEM002,1,1,13,Wed,18:30,21:20,DE309,LAM Francis,
AF5203,CONTEMPORARY ISSUES IN ACCOUNTING INFORMATION SYSTEMS,"1082, 1501",SEM001,1,1,5,Tue,18:30,21:20,BC201,"EDRALIN, Lolita T",
AF5203,CONTEMPORARY ISSUES IN ACCOUNTING INFORMATION SYSTEMS,"1082, 1501",SEM001,1,6,6,Tue,18:30,21:20,M303,"EDRALIN, Lolita T",
AF5203,CONTEMPORARY ISSUES IN ACCOUNTING INFORMATION SYSTEMS,"1082, 1501",SEM001,1,7,7,Tue,18:30,21:20,M409,"EDRALIN, Lolita T",
AF5203,CONTEMPORARY ISSUES IN ACCOUNTING INFORMATION SYSTEMS,"1082, 1501",SEM001,1,8,13,Tue,18:30,21:20,BC201,"EDRALIN, Lolita T",
AF5204,CONTEMPORARY ISSUES IN INFORMATION SYSTEMS AUDIT AND CONTROL,1501,SEM001,1,1,10,Fri,14:30,17:20,BC401,"EDRALIN, Lolita T",
AF5204,CONTEMPORARY ISSUES IN INFORMATION SYSTEMS AUDIT AND CONTROL,1501,SEM001,1,11,13,Fri,14:30,17:20,M402,"EDRALIN, Lolita T",
AF5206,HONG KONG TAX FRAMEWORK,1901,SEM001,1,1,13,Tue,12:30,15:20,V312,WONG Jody,
AF5206,HONG KONG TAX FRAMEWORK,1902,SEM001,1,1,13,Tue,18:30,21:20,P304,WONG Jody,
AF5312,PRINCIPLES OF CORPORATE FINANCE,"1001, 1011, 1021",SEM001,1,1,13,Thu,18:30,21:20,CD303,"CHU, KC Kenneth",
AF5312,PRINCIPLES OF CORPORATE FINANCE,"1002, 1082",SEM001,1,1,13,Wed,8:30,11:20,Y410,YIM Derek,
AF5312,PRINCIPLES OF CORPORATE FINANCE,1003,SEM001,1,1,13,Mon,15:30,18:20,R602,WONG Anson,
AF5312,PRINCIPLES OF CORPORATE FINANCE,1004,SEM001,1,1,13,Wed,18:30,21:20,Y403,WONG Anson,
AF5312,PRINCIPLES OF CORPORATE FINANCE,"1201, 1212",SEM001,1,1,13,Mon,18:30,21:20,DE308,YIM Derek,
AF5318,FINANCIAL MANAGEMENT,1001,SEM001,1,1,13,Wed,18:30,21:20,R1108,WONG George,
AF5318,FINANCIAL MANAGEMENT,"1002, 1082",SEM001,1,1,13,Tue,9:30,12:20,R1109,"HU, Gang",
AF5318,FINANCIAL MANAGEMENT,"1002, 1082",SEM002,1,1,13,Wed,9:30,12:20,DE306,"HU, Gang",
AF5318,FINANCIAL MANAGEMENT,"1501, 1502",SEM001,1,1,13,Thu,12:30,15:20,Y512,WANG Jacqueline,
AF5321,MERGERS AND ACQUISITIONS,"1082, 1201",SEM001,1,1,13,Wed,18:30,21:20,MN102a,YIM Derek,
AF5321,MERGERS AND ACQUISITIONS,"1001, 1901",SEM001,1,1,13,Sat,14:30,17:20,MN102c,YIM Derek,
AF5323,FIXED INCOME SECURITIES,1201,SEM001,1,1,13,Thu,18:30,21:20,P303,CHAN Raymond,
AF5326,MANAGERIAL FINANCE,1902,SEM001,1,1,13,Wed,12:30,15:20,Y512,WANG Jacqueline,
AF5326,MANAGERIAL FINANCE,"1901, 1912",SEM001,1,1,13,Mon,18:30,21:20,QR513,WANG Jacqueline,
AF5341,ECONOMICS FOR FINANCIAL ANALYSIS,"1012, 1082",SEM001,1,1,13,Mon,12:30,15:20,QR404,CHAN Yue Cheong,
AF5341,ECONOMICS FOR FINANCIAL ANALYSIS,1002,SEM001,1,1,13,Wed,8:30,11:20,R1108,CHAN Yue Cheong,
AF5341,ECONOMICS FOR FINANCIAL ANALYSIS,"1000, 1110",SEM001,1,1,13,Tue,18:30,21:20,DE308,CHAN Yue Cheong,
AF5341,ECONOMICS FOR FINANCIAL ANALYSIS,1001,SEM001,1,1,13,Sat,14:30,17:20,Y409,CHAN Yue Cheong,
AF5343,QUANTITATIVE METHODS FOR FINANCE,"1001, 1082",SEM001,1,1,13,Tue,12:30,15:20,R1206,WEI Steven,
AF5343,QUANTITATIVE METHODS FOR FINANCE,1002,SEM001,1,1,13,Fri,13:30,16:20,R1109,LAI Huiwen,
AF5343,QUANTITATIVE METHODS FOR FINANCE,1003,SEM001,1,1,13,Fri,9:30,12:20,PQ305,LAI Huiwen,
AF5344,INVESTMENTS,"1002, 1082",SEM001,1,1,13,Mon,10:30,13:20,R1206,JIANG Li,
AF5344,INVESTMENTS,1012,SEM001,1,1,13,Wed,18:30,21:20,R1205,JIANG Li,
AF5344,INVESTMENTS,1022,SEM001,1,1,13,Mon,8:30,11:20,QR403,ZHANG Shaojun,
AF5344,INVESTMENTS,"1001, 1003",SEM001,1,1,13,Fri,18:30,21:20,R1206,ZHANG Shaojun,
AF5344,INVESTMENTS,"1004, 1014",SEM001,1,1,13,Thu,18:30,21:20,R602,FUNG Lawrence,
AF5344,INVESTMENTS,1005,SEM001,1,1,13,Wed,12:30,15:20,R1108,ZHANG Shaojun,
AF5346,ENTREPRENEURIAL FINANCE,"1001, 1011",SEM001,1,1,13,Fri,18:30,21:20,EF312,"POON, Jack SC",
AF5347,FINANCIAL ANALYSIS AND VALUATION,1202,SEM001,1,1,13,Mon,18:30,21:20,R602,SIU Emmie,
AF5353,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,"1001, 1011",SEM001,1,1,13,Tue,18:30,21:20,R502,"JIN, Jimmy",
AF5358,INTERNATIONAL BANKING,1203,SEM001,1,1,13,Sat,14:30,17:20,R602,"CHEN, Jason IM",
AF5365,APPLICATIONS OF COMPUTING AND TECHNOLOGY IN ACCOUNTING AND FINANCE I,"1001, 1011",SEM001,1,1,13,Tue,18:30,21:20,N101,"PHAM, ppham",
AF5508,CORPORATE GOVERNANCE,1901,SEM001,1,1,13,Wed,18:30,21:20,P306,"SUM, Anna1",
AF5510,CORPORATE GOVERNANCE,1011,SEM001,1,1,13,Mon,18:30,21:20,Y520,"CHAN, Eva Y W",
AF5510,CORPORATE GOVERNANCE,1011,SEM002,1,1,13,Sat,14:30,17:20,DE308,"CHAN, Eva Y W",
AF5511,REGULATORY FRAMEWORK,"1002, 1082",SEM001,1,1,13,Tue,8:30,11:20,Y410,"CHO, CK",
AF5511,REGULATORY FRAMEWORK,"1002, 1082",SEM002,1,1,13,Tue,15:30,18:20,Y410,"CHO, CK",
AF5511,REGULATORY FRAMEWORK,"1002, 1082",SEM003,1,1,13,Thu,15:30,18:20,R1108,"CHO, CK",
AF5512,THE LEGAL SYSTEM AND ECONOMIC LAW IN CHINA,"1001, 1081",SEM001,1,1,13,Tue,12:30,15:20,R1108,"WANG, Angelia",
AF5512,THE LEGAL SYSTEM AND ECONOMIC LAW IN CHINA,"1082, 1501",SEM001,1,1,13,Mon,8:30,11:20,DE306,"WANG, Angelia",
AF5520,CORPORATE LAW,1011,SEM001,1,1,13,Tue,18:30,21:20,V302,CHAN Stephen,
AF5520,CORPORATE LAW,1011,SEM002,1,1,13,Sat,14:30,17:20,DE309,CHAN Stephen,
AF5611,BUSINESS ENVIRONMENT IN CHINA,"1082, 1501",SEM001,1,1,13,Fri,18:30,21:20,V312,"ZHANG, Peng",
AF5618,GLOBAL ECONOMIC ENVIRONMENT FOR MANAGEMENT,"1001, 1082",SEM001,1,1,13,Thu,12:30,15:20,R1109,CHUI Andy,
AF5618,GLOBAL ECONOMIC ENVIRONMENT FOR MANAGEMENT,"1001, 1082",SEM002,1,1,13,Tue,12:30,15:20,R1109,CHUI Andy,
AF5618,GLOBAL ECONOMIC ENVIRONMENT FOR MANAGEMENT,1000,SEM001,6,2,8,Sun,11:00,17:20,R1205,FUNG Mike,See Below
AF5618,GLOBAL ECONOMIC ENVIRONMENT FOR MANAGEMENT,1000,SEM001,2,7,13,Sat,13:30,19:50,R1205,FUNG Mike,See Below
AF5625,CHINESE ECONOMY AND BUSINESS STRATEGIES,"1081, 1501",SEM001,1,1,13,Wed,8:30,11:20,R1109,PENG Baochun,
AF5908,APPLIED ECONOMETRIC METHODS IN ACCOUNTING AND FINANCE RESEARCH,1501,SEM001,1,1,13,Mon,18:30,21:20,V312,WEI Steven,
AF5910,AC DISSERTATION,1501,DIS001,1,1,13,,,,N/A,Not Applicable,
AF5930,CORPORATE ADMINISTRATION,1011,SEM001,1,1,13,Tue,18:30,21:20,Y417,"LAI, Ricky KK",
AF5930,CORPORATE ADMINISTRATION,1011,SEM002,1,1,13,Sat,14:30,17:20,DE306,"LAI, Ricky KK",
AF5932,PROJECT,1201,POJ001,1,1,13,,,,N/A,Not Applicable,
AF5933,PROJECT,1201,POJ001,1,1,13,,,,N/A,Not Applicable,
AF6003,ECONOMETRIC METHODS,"1444, 1881, 1882, 1888",SEM001,1,1,13,Tue,18:30,21:20,MN102c,LAI Huiwen,
AF6107,INCENTIVES AND MONITORING IN ACCOUNTING,"1001, 1701",SEM001,8,5,13,Sat,9:00,12:20,N102,"CHENG Agnes, JIANG, Liangliang",
AF6107,INCENTIVES AND MONITORING IN ACCOUNTING,"1001, 1701",SEM001,8,5,13,Sat,14:00,17:50,N102,"CHENG Agnes, JIANG, Liangliang",
AF6107,INCENTIVES AND MONITORING IN ACCOUNTING,"1001, 1701",SEM001,3,7,10,Sun,9:00,12:20,N102,"CHENG Agnes, JIANG, Liangliang",
AF6107,INCENTIVES AND MONITORING IN ACCOUNTING,"1001, 1701",SEM001,3,7,10,Sun,14:00,17:50,N102,"CHENG Agnes, JIANG, Liangliang",
AF6108,CONTEMPORARY ISSUES IN ACCOUNTING RESEARCH,"1881, 1888",SEM001,1,1,13,Thu,14:30,17:20,MN102c,"NG, Jeffrey",See Below
AF6210,THEORIES OF ACCOUNTING AND FINANCE,"1444, 1888",SEM001,1,1,13,Mon,14:30,17:20,M714,"OHLSON, James",
AF6301,ADVANCED FINANCIAL MANAGEMENT,1777,SEM001,1,1,13,,,,N/A,TONG Wilson,
AF6304,CORPORATE FINANCE,"1444, 1881",SEM001,1,1,13,Fri,15:30,18:20,R1106,"LIN, JC",
AF6306,CONTEMPORARY ISSUES IN EMPIRICAL FINANCE,"1881, 1888",SEM001,1,1,13,Wed,14:30,17:20,R1206,"LIN, JC",See Below
AF6608,UNIVERSITY TEACHING / RESEARCH PRACTICUM,"1881, 1888",POJ001,1,1,13,,,,N/A,Not Applicable,
AF6611,RESEARCH SEMINARS IN ACCOUNTING AND FINANCE I,1881,POJ001,1,1,13,,,,N/A,Not Applicable,
AF6612,RESEARCH SEMINARS IN ACCOUNTING AND FINANCE II,"1881, 1888",POJ001,1,1,13,,,,N/A,Not Applicable,
AF6613,RESEARCH SEMINARS IN ACCOUNTING AND FINANCE III,"1881, 1888",POJ001,1,1,13,,,,N/A,Not Applicable,
AF6614,RESEARCH SEMINARS IN ACCOUNTING AND FINANCE IV,"1881, 1888",POJ001,1,1,13,,,,N/A,Not Applicable,
HTM1003,FRESHMAN SEMINAR,142,LEC001,1,1,13,Tue,12:30,14:20,TH303,"LOCKWOOD SUTTON, Jo, NGWIRA Cecilia Ndamiwe",
HTM1003,FRESHMAN SEMINAR,142,LEC002,1,1,13,Wed,14:30,16:20,TH303,"BADU-BAIDEN Frank , LOCKWOOD SUTTON, Jo",
HTM1003,FRESHMAN SEMINAR,142,TUT001,1,1,10,Tue,15:30,16:20,THB111,"CHAN Willie Hingon, NGWIRA Cecilia Ndamiwe",
HTM1003,FRESHMAN SEMINAR,142,TUT001,1,11,11,Tue,15:30,16:20,TH821,NGWIRA Cecilia Ndamiwe,
HTM1003,FRESHMAN SEMINAR,142,TUT001,1,12,13,Tue,15:30,16:20,THB111,NGWIRA Cecilia Ndamiwe,
HTM1003,FRESHMAN SEMINAR,142,TUT002,1,1,10,Tue,17:30,18:20,THB111,"CHAN Willie Hingon, NGWIRA Cecilia Ndamiwe",
HTM1003,FRESHMAN SEMINAR,142,TUT002,1,11,11,Tue,17:30,18:20,TH821,NGWIRA Cecilia Ndamiwe,
HTM1003,FRESHMAN SEMINAR,142,TUT002,1,12,13,Tue,17:30,18:20,THB111,NGWIRA Cecilia Ndamiwe,
HTM1003,FRESHMAN SEMINAR,142,TUT003,1,1,10,Wed,12:30,13:20,THB111,NGWIRA Cecilia Ndamiwe,
HTM1003,FRESHMAN SEMINAR,142,TUT003,1,11,11,Wed,12:30,13:20,TH821,NGWIRA Cecilia Ndamiwe,
HTM1003,FRESHMAN SEMINAR,142,TUT003,1,12,13,Wed,12:30,13:20,THB111,"CHAN Willie Hingon, NGWIRA Cecilia Ndamiwe",
HTM1003,FRESHMAN SEMINAR,142,TUT004,1,1,10,Wed,16:30,17:20,THB111,"BADU-BAIDEN Frank , CHAN Willie Hingon",
HTM1003,FRESHMAN SEMINAR,142,TUT004,1,11,11,Wed,16:30,17:20,TH821,BADU-BAIDEN Frank?,
HTM1003,FRESHMAN SEMINAR,142,TUT004,1,12,13,Wed,16:30,17:20,THB111,BADU-BAIDEN Frank?,
HTM1003,FRESHMAN SEMINAR,142,TUT005,1,1,10,Tue,16:30,17:20,THB111,"BADU-BAIDEN Frank , CHAN Willie Hingon",
HTM1003,FRESHMAN SEMINAR,142,TUT005,1,11,11,Tue,16:30,17:20,TH821,BADU-BAIDEN Frank?,
HTM1003,FRESHMAN SEMINAR,142,TUT005,1,12,13,Tue,16:30,17:20,THB111,BADU-BAIDEN Frank?,
HTM1003,FRESHMAN SEMINAR,142,TUT006,1,1,10,Wed,11:30,12:20,THB111,"BADU-BAIDEN Frank , CHAN Willie Hingon",
HTM1003,FRESHMAN SEMINAR,142,TUT006,1,11,11,Wed,11:30,12:20,TH821,BADU-BAIDEN Frank?,
HTM1003,FRESHMAN SEMINAR,142,TUT006,1,12,13,Wed,11:30,12:20,THB111,BADU-BAIDEN Frank?,
HTM1012,INTRODUCTION TO HOSPITALITY,142,LEC001,1,1,10,Wed,10:30,12:20,THB104,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,LEC001,1,11,11,Thu,9:30,11:20,PQ304,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,LEC001,1,12,13,Wed,10:30,12:20,THB104,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,SEM001,1,1,10,Tue,12:30,13:20,THB111,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,SEM001,1,11,11,Tue,12:30,13:20,TH821,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,SEM001,1,12,13,Tue,12:30,13:20,THB111,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,SEM002,1,1,10,Wed,9:30,10:20,THB111,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,SEM002,1,11,11,Wed,9:30,10:20,TH821,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,SEM002,1,12,13,Wed,9:30,10:20,THB111,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,SEM003,1,1,10,Wed,13:30,14:20,THB111,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,SEM003,1,11,11,Wed,13:30,14:20,TH821,Ada FONG,
HTM1012,INTRODUCTION TO HOSPITALITY,142,SEM003,1,12,13,Wed,13:30,14:20,THB111,Ada FONG,
HTM1013,INTRODUCTION TO TOURISM AND EVENTS,142,LEC001,1,1,13,Wed,8:30,10:20,TH303,"HWANG, YooHee",
HTM1013,INTRODUCTION TO TOURISM AND EVENTS,142,SEM001,1,1,10,Wed,10:30,11:20,THB111,"HWANG, YooHee",
HTM1013,INTRODUCTION TO TOURISM AND EVENTS,142,SEM001,1,11,11,Wed,10:30,11:20,TH821,"HWANG, YooHee",
HTM1013,INTRODUCTION TO TOURISM AND EVENTS,142,SEM001,1,12,13,Wed,10:30,11:20,THB111,"HWANG, YooHee",
HTM1013,INTRODUCTION TO TOURISM AND EVENTS,142,SEM002,1,1,10,Wed,14:30,15:20,THB111,"HWANG, YooHee",
HTM1013,INTRODUCTION TO TOURISM AND EVENTS,142,SEM002,1,11,11,Wed,14:30,15:20,TH821,"HWANG, YooHee",
HTM1013,INTRODUCTION TO TOURISM AND EVENTS,142,SEM002,1,12,13,Wed,14:30,15:20,THB111,"HWANG, YooHee",
HTM1A01,LEISURE AND SOCIETY,101,LEC001,1,1,13,Tue,16:30,18:20,Y512,Ada FONG,
HTM1A01,LEISURE AND SOCIETY,101,SEM001,1,1,13,Thu,11:30,12:20,V313,Ada FONG,
HTM1A01,LEISURE AND SOCIETY,101,SEM002,1,1,13,Wed,17:30,18:20,V316,Ada FONG,
HTM1A01,LEISURE AND SOCIETY,101,SEM003,1,1,13,Mon,17:30,18:20,V316,Ada FONG,
